timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1763220703,5,10.0.0.18:0-10.0.0.10:0--1,10.0.0.18,0,10.0.0.10,0,-1,-1,-1,50,995000000,0,0,0,50,4900,1,5.03E-08,98,4.92E-06,0
1763220703,5,10.0.0.10:0-10.0.0.18:0--1,10.0.0.10,0,10.0.0.18,0,-1,-1,-1,50,976000000,0,0,0,50,4900,1,5.12E-08,98,5.02E-06,0
1763220703,5,10.0.0.3:0-10.0.0.13:0--1,10.0.0.3,0,10.0.0.13,0,-1,-1,-1,10,273000000,0,0,0,10,980,1,3.66E-08,98,3.59E-06,0
1763220703,5,10.0.0.13:0-10.0.0.3:0--1,10.0.0.13,0,10.0.0.3,0,-1,-1,-1,10,251000000,0,0,0,9,882,0.9,3.59E-08,88.2,3.51E-06,0
1763220703,2,10.0.0.2:0-10.0.0.8:0--1,10.0.0.2,0,10.0.0.8,0,-1,-1,-1,30,536000000,0,0,0,30,2940,1,5.60E-08,98,5.49E-06,0
1763220703,2,10.0.0.8:0-10.0.0.2:0--1,10.0.0.8,0,10.0.0.2,0,-1,-1,-1,30,505000000,0,0,0,29,2842,0.966666667,5.74E-08,94.73333333,5.63E-06,0
1763220703,2,10.0.0.3:0-10.0.0.13:0--1,10.0.0.3,0,10.0.0.13,0,-1,-1,-1,10,251000000,0,0,0,9,882,0.9,3.59E-08,88.2,3.51E-06,0
1763220703,2,10.0.0.13:0-10.0.0.3:0--1,10.0.0.13,0,10.0.0.3,0,-1,-1,-1,10,237000000,0,0,0,10,980,1,4.22E-08,98,4.14E-06,0
1763220703,3,10.0.0.2:0-10.0.0.8:0--1,10.0.0.2,0,10.0.0.8,0,-1,-1,-1,30,550000000,0,0,0,29,2842,0.966666667,5.27E-08,94.73333333,5.17E-06,0
1763220703,3,10.0.0.8:0-10.0.0.2:0--1,10.0.0.8,0,10.0.0.2,0,-1,-1,-1,30,528000000,0,0,0,29,2842,0.966666667,5.49E-08,94.73333333,5.38E-06,0
1763220703,3,10.0.0.3:0-10.0.0.13:0--1,10.0.0.3,0,10.0.0.13,0,-1,-1,-1,10,274000000,0,0,0,10,980,1,3.65E-08,98,3.58E-06,0
1763220703,3,10.0.0.13:0-10.0.0.3:0--1,10.0.0.13,0,10.0.0.3,0,-1,-1,-1,10,259000000,0,0,0,10,980,1,3.86E-08,98,3.78E-06,0
1763220703,1,10.0.0.2:0-10.0.0.8:0--1,10.0.0.2,0,10.0.0.8,0,-1,-1,-1,30,536000000,0,0,0,29,2842,0.966666667,5.41E-08,94.73333333,5.30E-06,0
1763220703,1,10.0.0.8:0-10.0.0.2:0--1,10.0.0.8,0,10.0.0.2,0,-1,-1,-1,30,507000000,0,0,0,30,2940,1,5.92E-08,98,5.80E-06,0
1763220703,1,10.0.0.3:0-10.0.0.13:0--1,10.0.0.3,0,10.0.0.13,0,-1,-1,-1,10,257000000,0,0,0,9,882,0.9,3.50E-08,88.2,3.43E-06,0
1763220703,1,10.0.0.13:0-10.0.0.3:0--1,10.0.0.13,0,10.0.0.3,0,-1,-1,-1,10,235000000,0,0,0,10,980,1,4.26E-08,98,4.17E-06,0
1763220703,1,10.0.0.3:49206-10.0.0.1:5050--1,10.0.0.3,49206,10.0.0.1,5050,-1,-1,-1,10,276000000,0,0,0,24977,37809058,2497.7,9.05E-05,3780905.8,0.136989341,0
1763220703,1,10.0.0.3:49206-10.0.0.1:5050--1,10.0.0.3,49206,10.0.0.1,5050,-1,-1,-1,10,276000000,0,0,0,208964,11033156736,20896.4,0.000757116,1103315674,39.97520557,0
1763220703,1,10.0.0.1:5050-10.0.0.3:49206--1,10.0.0.1,5050,10.0.0.3,49206,-1,-1,-1,10,257000000,0,0,0,80123,5288394,8012.3,0.000311763,528839.4,0.020577409,0
